event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec,is_augmented,original_channel,waveform_file,download_error,timing_info,npz_file
gfz2024jllp,2024-05-14T08:11:11.530000Z,-8.416,116.045,19.2,5.19,Mw,,"Sumbawa Region, Indonesia",98,2024-05-14T08:12:04.230000Z,JAGI,GE,HHZ,s,,,2024-05-14T08:11:41.110000Z,JAGI,GE,HHZ,p,,,23.12,True,BHZ,,Could not get 3 components for augmented channel HH at JAGI,,nan
gfz2024jllp,2024-05-14T08:11:11.530000Z,-8.416,116.045,19.2,5.19,Mw,,"Sumbawa Region, Indonesia",98,2024-05-14T08:12:04.230000Z,JAGI,GE,HLZ,s,,,2024-05-14T08:11:41.110000Z,JAGI,GE,HLZ,p,,,23.12,True,BHZ,,Could not get 3 components for augmented channel HL at JAGI,,nan
gfz2024jllp,2024-05-14T08:11:11.530000Z,-8.416,116.045,19.2,5.19,Mw,,"Sumbawa Region, Indonesia",98,2024-05-14T08:12:04.230000Z,JAGI,GE,SHZ,s,,,2024-05-14T08:11:41.110000Z,JAGI,GE,SHZ,p,,,23.12,True,BHZ,GE.JAGI.SH.gfz2024jllp.mseed,,"{'starttime': 1715674271.1100001, 'endtime': 1715674571.92, 'p_time': 1715674301.1100001, 's_time': 1715674324.23, 'channel_type': 'SH'}",GE.JAGI.SH.gfz2024jllp.npz
gfz2024ingp,2024-05-01T02:23:36.960000Z,-7.31,129.392,130.4,4.79,mb,,Banda Sea,58,2024-05-01T02:28:22.590000Z,PLAI,GE,BLZ,s,,,2024-05-01T02:26:17.750000Z,PLAI,GE,BLZ,p,,,124.84,True,BHZ,,Could not get 3 components for augmented channel BL at PLAI,,nan
gfz2024ingp,2024-05-01T02:23:36.960000Z,-7.31,129.392,130.4,4.79,mb,,Banda Sea,58,2024-05-01T02:28:22.590000Z,PLAI,GE,HHZ,s,,,2024-05-01T02:26:17.750000Z,PLAI,GE,HHZ,p,,,124.84,True,BHZ,,Could not get 3 components for augmented channel HH at PLAI,,nan
gfz2024ingp,2024-05-01T02:23:36.960000Z,-7.31,129.392,130.4,4.79,mb,,Banda Sea,58,2024-05-01T02:28:22.590000Z,PLAI,GE,HLZ,s,,,2024-05-01T02:26:17.750000Z,PLAI,GE,HLZ,p,,,124.84,True,BHZ,,Could not get 3 components for augmented channel HL at PLAI,,nan
gfz2024ingp,2024-05-01T02:23:36.960000Z,-7.31,129.392,130.4,4.79,mb,,Banda Sea,58,2024-05-01T02:28:22.590000Z,PLAI,GE,SHZ,s,,,2024-05-01T02:26:17.750000Z,PLAI,GE,SHZ,p,,,124.84,True,BHZ,GE.PLAI.SH.gfz2024ingp.mseed,,"{'starttime': 1714530347.7500002, 'endtime': 1714530648.56, 'p_time': 1714530377.7500002, 's_time': 1714530502.5900002, 'channel_type': 'SH'}",GE.PLAI.SH.gfz2024ingp.npz
gfz2024ingp,2024-05-01T02:23:36.960000Z,-7.31,129.392,130.4,4.79,mb,,Banda Sea,58,2024-05-01T02:28:22.590000Z,PLAI,GE,SLZ,s,,,2024-05-01T02:26:17.750000Z,PLAI,GE,SLZ,p,,,124.84,True,BHZ,,Could not get 3 components for augmented channel SL at PLAI,,nan
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T13:54:37.890000Z,SANI,GE,BLZ,s,,,2024-04-30T13:53:48.630000Z,SANI,GE,BLZ,p,,,49.26,True,BHZ,GE.SANI.BL.gfz2024imhv.mseed,,"{'starttime': 1714485198.63, 'endtime': 1714485499.44, 'p_time': 1714485228.63, 's_time': 1714485277.8899999, 'channel_type': 'BL'}",GE.SANI.BL.gfz2024imhv.npz
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T13:54:37.890000Z,SANI,GE,HHZ,s,,,2024-04-30T13:53:48.630000Z,SANI,GE,HHZ,p,,,49.26,True,BHZ,,Could not get 3 components for augmented channel HH at SANI,,nan
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T13:54:37.890000Z,SANI,GE,HLZ,s,,,2024-04-30T13:53:48.630000Z,SANI,GE,HLZ,p,,,49.26,True,BHZ,,Could not get 3 components for augmented channel HL at SANI,,nan
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T13:54:37.890000Z,SANI,GE,SHZ,s,,,2024-04-30T13:53:48.630000Z,SANI,GE,SHZ,p,,,49.26,True,BHZ,GE.SANI.SH.gfz2024imhv.mseed,,"{'starttime': 1714485198.63, 'endtime': 1714485499.44, 'p_time': 1714485228.63, 's_time': 1714485277.8899999, 'channel_type': 'SH'}",GE.SANI.SH.gfz2024imhv.npz
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T14:01:26.390000Z,BBJI,GE,BLZ,s,,,2024-04-30T13:57:25.580000Z,BBJI,GE,BLZ,p,,,240.81,True,BHZ,,Could not get 3 components for augmented channel BL at BBJI,,nan
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T14:01:26.390000Z,BBJI,GE,HHZ,s,,,2024-04-30T13:57:25.580000Z,BBJI,GE,HHZ,p,,,240.81,True,BHZ,,Could not get 3 components for augmented channel HH at BBJI,,nan
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T14:01:26.390000Z,BBJI,GE,HLZ,s,,,2024-04-30T13:57:25.580000Z,BBJI,GE,HLZ,p,,,240.81,True,BHZ,,Could not get 3 components for augmented channel HL at BBJI,,nan
gfz2024imhv,2024-04-30T13:52:41.940000Z,2.282,126.747,26.6,5.73,mb,,Northern Molucca Sea,242,2024-04-30T14:01:26.390000Z,BBJI,GE,SHZ,s,,,2024-04-30T13:57:25.580000Z,BBJI,GE,SHZ,p,,,240.81,True,BHZ,GE.BBJI.SH.gfz2024imhv.mseed,,"{'starttime': 1714485415.58, 'endtime': 1714485716.39, 'p_time': 1714485445.58, 's_time': 1714485686.39, 'channel_type': 'SH'}",GE.BBJI.SH.gfz2024imhv.npz
gfz2024hgro,2024-04-13T06:26:36.410000Z,2.383,127.046,44.4,5.34,mb,,Northern Molucca Sea,151,2024-04-13T06:28:29.850000Z,SANI,GE,BLZ,s,,,2024-04-13T06:27:39.980000Z,SANI,GE,BLZ,p,,,49.87,True,BHZ,GE.SANI.BL.gfz2024hgro.mseed,,"{'starttime': 1712989629.98, 'endtime': 1712989930.7900002, 'p_time': 1712989659.98, 's_time': 1712989709.85, 'channel_type': 'BL'}",GE.SANI.BL.gfz2024hgro.npz
gfz2024hgro,2024-04-13T06:26:36.410000Z,2.383,127.046,44.4,5.34,mb,,Northern Molucca Sea,151,2024-04-13T06:28:29.850000Z,SANI,GE,HHZ,s,,,2024-04-13T06:27:39.980000Z,SANI,GE,HHZ,p,,,49.87,True,BHZ,,Could not get 3 components for augmented channel HH at SANI,,nan
gfz2024hgro,2024-04-13T06:26:36.410000Z,2.383,127.046,44.4,5.34,mb,,Northern Molucca Sea,151,2024-04-13T06:28:29.850000Z,SANI,GE,HLZ,s,,,2024-04-13T06:27:39.980000Z,SANI,GE,HLZ,p,,,49.87,True,BHZ,,Could not get 3 components for augmented channel HL at SANI,,nan
gfz2024hgro,2024-04-13T06:26:36.410000Z,2.383,127.046,44.4,5.34,mb,,Northern Molucca Sea,151,2024-04-13T06:28:29.850000Z,SANI,GE,SHZ,s,,,2024-04-13T06:27:39.980000Z,SANI,GE,SHZ,p,,,49.87,True,BHZ,GE.SANI.SH.gfz2024hgro.mseed,,"{'starttime': 1712989629.98, 'endtime': 1712989930.7900002, 'p_time': 1712989659.98, 's_time': 1712989709.85, 'channel_type': 'SH'}",GE.SANI.SH.gfz2024hgro.npz
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:51:42.140000Z,FAKI,GE,BLZ,s,,,2024-04-11T15:51:07.630000Z,FAKI,GE,BLZ,p,,,34.51,True,BHZ,GE.FAKI.BL.gfz2024hdte.mseed,,"{'starttime': 1712850637.63, 'endtime': 1712850938.44, 'p_time': 1712850667.63, 's_time': 1712850702.14, 'channel_type': 'BL'}",GE.FAKI.BL.gfz2024hdte.npz
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:51:42.140000Z,FAKI,GE,HHZ,s,,,2024-04-11T15:51:07.630000Z,FAKI,GE,HHZ,p,,,34.51,True,BHZ,,Could not get 3 components for augmented channel HH at FAKI,,nan
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:51:42.140000Z,FAKI,GE,HLZ,s,,,2024-04-11T15:51:07.630000Z,FAKI,GE,HLZ,p,,,34.51,True,BHZ,,Could not get 3 components for augmented channel HL at FAKI,,nan
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:51:42.140000Z,FAKI,GE,SHZ,s,,,2024-04-11T15:51:07.630000Z,FAKI,GE,SHZ,p,,,34.51,True,BHZ,GE.FAKI.SH.gfz2024hdte.mseed,,"{'starttime': 1712850637.63, 'endtime': 1712850938.44, 'p_time': 1712850667.63, 's_time': 1712850702.14, 'channel_type': 'SH'}",GE.FAKI.SH.gfz2024hdte.npz
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:53:18.160000Z,LUWI,GE,BLZ,s,,,2024-04-11T15:52:03.420000Z,LUWI,GE,BLZ,p,,,74.74,True,BHZ,,Could not get 3 components for augmented channel BL at LUWI,,nan
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:53:18.160000Z,LUWI,GE,HHZ,s,,,2024-04-11T15:52:03.420000Z,LUWI,GE,HHZ,p,,,74.74,True,BHZ,,Could not get 3 components for augmented channel HH at LUWI,,nan
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:53:18.160000Z,LUWI,GE,HLZ,s,,,2024-04-11T15:52:03.420000Z,LUWI,GE,HLZ,p,,,74.74,True,BHZ,,Could not get 3 components for augmented channel HL at LUWI,,nan
gfz2024hdte,2024-04-11T15:50:24.770000Z,-2.923,129.373,27.9,4.99,mb,,"Seram, Indonesia",65,2024-04-11T15:53:18.160000Z,LUWI,GE,SHZ,s,,,2024-04-11T15:52:03.420000Z,LUWI,GE,SHZ,p,,,74.74,True,BHZ,GE.LUWI.SH.gfz2024hdte.mseed,,"{'starttime': 1712850693.42, 'endtime': 1712850994.23, 'p_time': 1712850723.42, 's_time': 1712850798.16, 'channel_type': 'SH'}",GE.LUWI.SH.gfz2024hdte.npz
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:37:31.810000Z,TNTI,GE,BLZ,s,,,2024-03-25T17:37:07.660000Z,TNTI,GE,BLZ,p,,,24.15,True,BHZ,,Could not get 3 components for augmented channel BL at TNTI,,nan
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:37:31.810000Z,TNTI,GE,HHZ,s,,,2024-03-25T17:37:07.660000Z,TNTI,GE,HHZ,p,,,24.15,True,BHZ,,Could not get 3 components for augmented channel HH at TNTI,,nan
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:37:31.810000Z,TNTI,GE,HLZ,s,,,2024-03-25T17:37:07.660000Z,TNTI,GE,HLZ,p,,,24.15,True,BHZ,,Could not get 3 components for augmented channel HL at TNTI,,nan
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:37:31.810000Z,TNTI,GE,SHZ,s,,,2024-03-25T17:37:07.660000Z,TNTI,GE,SHZ,p,,,24.15,True,BHZ,GE.TNTI.SH.gfz2024fyvc.mseed,,"{'starttime': 1711388197.66, 'endtime': 1711388498.47, 'p_time': 1711388227.66, 's_time': 1711388251.81, 'channel_type': 'SH'}",GE.TNTI.SH.gfz2024fyvc.npz
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:38:02.750000Z,LUWI,GE,BLZ,s,,,2024-03-25T17:37:26.010000Z,LUWI,GE,BLZ,p,,,36.74,True,BHZ,,Could not get 3 components for augmented channel BL at LUWI,,nan
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:38:02.750000Z,LUWI,GE,HHZ,s,,,2024-03-25T17:37:26.010000Z,LUWI,GE,HHZ,p,,,36.74,True,BHZ,,Could not get 3 components for augmented channel HH at LUWI,,nan
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:38:02.750000Z,LUWI,GE,HLZ,s,,,2024-03-25T17:37:26.010000Z,LUWI,GE,HLZ,p,,,36.74,True,BHZ,,Could not get 3 components for augmented channel HL at LUWI,,nan
gfz2024fyvc,2024-03-25T17:36:35.780000Z,0.913,125.42,88.1,4.84,mb,,Northern Molucca Sea,83,2024-03-25T17:38:02.750000Z,LUWI,GE,SHZ,s,,,2024-03-25T17:37:26.010000Z,LUWI,GE,SHZ,p,,,36.74,True,BHZ,GE.LUWI.SH.gfz2024fyvc.mseed,,"{'starttime': 1711388216.01, 'endtime': 1711388516.82, 'p_time': 1711388246.01, 's_time': 1711388282.7500002, 'channel_type': 'SH'}",GE.LUWI.SH.gfz2024fyvc.npz
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:03:41.470000Z,TNTI,GE,BLZ,s,,,2024-03-19T04:03:27.440000Z,TNTI,GE,BLZ,p,,,14.03,True,BHZ,,Could not get 3 components for augmented channel BL at TNTI,,nan
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:03:41.470000Z,TNTI,GE,HHZ,s,,,2024-03-19T04:03:27.440000Z,TNTI,GE,HHZ,p,,,14.03,True,BHZ,,Could not get 3 components for augmented channel HH at TNTI,,nan
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:03:41.470000Z,TNTI,GE,HLZ,s,,,2024-03-19T04:03:27.440000Z,TNTI,GE,HLZ,p,,,14.03,True,BHZ,,Could not get 3 components for augmented channel HL at TNTI,,nan
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:03:41.470000Z,TNTI,GE,SHZ,s,,,2024-03-19T04:03:27.440000Z,TNTI,GE,SHZ,p,,,14.03,True,BHZ,GE.TNTI.SH.gfz2024fmvg.mseed,,"{'starttime': 1710820977.44, 'endtime': 1710821278.2499998, 'p_time': 1710821007.44, 's_time': 1710821021.47, 'channel_type': 'SH'}",GE.TNTI.SH.gfz2024fmvg.npz
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:05:04.940000Z,LUWI,GE,BLZ,s,,,2024-03-19T04:04:16.640000Z,LUWI,GE,BLZ,p,,,48.3,True,BHZ,,Could not get 3 components for augmented channel BL at LUWI,,nan
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:05:04.940000Z,LUWI,GE,HHZ,s,,,2024-03-19T04:04:16.640000Z,LUWI,GE,HHZ,p,,,48.3,True,BHZ,,Could not get 3 components for augmented channel HH at LUWI,,nan
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:05:04.940000Z,LUWI,GE,HLZ,s,,,2024-03-19T04:04:16.640000Z,LUWI,GE,HLZ,p,,,48.3,True,BHZ,,Could not get 3 components for augmented channel HL at LUWI,,nan
gfz2024fmvg,2024-03-19T04:03:09.300000Z,1.264,126.532,70.2,4.97,mb,,Northern Molucca Sea,117,2024-03-19T04:05:04.940000Z,LUWI,GE,SHZ,s,,,2024-03-19T04:04:16.640000Z,LUWI,GE,SHZ,p,,,48.3,True,BHZ,GE.LUWI.SH.gfz2024fmvg.mseed,,"{'starttime': 1710821026.64, 'endtime': 1710821327.4499998, 'p_time': 1710821056.64, 's_time': 1710821104.94, 'channel_type': 'SH'}",GE.LUWI.SH.gfz2024fmvg.npz
gfz2024cmtg,2024-02-05T10:25:16.890000Z,0.635,121.316,76.3,4.72,mb,,"Minahassa Peninsula, Sulawesi",58,2024-02-05T10:25:44.370000Z,TOLI2,GE,BLZ,s,,,2024-02-05T10:25:32.700000Z,TOLI2,GE,BLZ,p,,,11.67,True,BHZ,GE.TOLI2.BL.gfz2024cmtg.mseed,,"{'starttime': 1707128702.7, 'endtime': 1707129003.5100002, 'p_time': 1707128732.7, 's_time': 1707128744.37, 'channel_type': 'BL'}",GE.TOLI2.BL.gfz2024cmtg.npz
gfz2024cmtg,2024-02-05T10:25:16.890000Z,0.635,121.316,76.3,4.72,mb,,"Minahassa Peninsula, Sulawesi",58,2024-02-05T10:25:44.370000Z,TOLI2,GE,HHZ,s,,,2024-02-05T10:25:32.700000Z,TOLI2,GE,HHZ,p,,,11.67,True,BHZ,,Could not get 3 components for augmented channel HH at TOLI2,,nan
gfz2024cmtg,2024-02-05T10:25:16.890000Z,0.635,121.316,76.3,4.72,mb,,"Minahassa Peninsula, Sulawesi",58,2024-02-05T10:25:44.370000Z,TOLI2,GE,HLZ,s,,,2024-02-05T10:25:32.700000Z,TOLI2,GE,HLZ,p,,,11.67,True,BHZ,,Could not get 3 components for augmented channel HL at TOLI2,,nan
gfz2024cmtg,2024-02-05T10:25:16.890000Z,0.635,121.316,76.3,4.72,mb,,"Minahassa Peninsula, Sulawesi",58,2024-02-05T10:25:44.370000Z,TOLI2,GE,SHZ,s,,,2024-02-05T10:25:32.700000Z,TOLI2,GE,SHZ,p,,,11.67,True,BHZ,GE.TOLI2.SH.gfz2024cmtg.mseed,,"{'starttime': 1707128702.7, 'endtime': 1707129003.5100002, 'p_time': 1707128732.7, 's_time': 1707128744.37, 'channel_type': 'SH'}",GE.TOLI2.SH.gfz2024cmtg.npz
gfz2024bnab,2024-01-22T08:19:59.490000Z,-8.234,112.454,144.7,4.61,mb,,"Java, Indonesia",71,2024-01-22T08:20:53.910000Z,JAGI,GE,BLZ,s,,,2024-01-22T08:20:30.810000Z,JAGI,GE,BLZ,p,,,23.1,True,BHZ,,Could not get 3 components for augmented channel BL at JAGI,,nan
gfz2024bnab,2024-01-22T08:19:59.490000Z,-8.234,112.454,144.7,4.61,mb,,"Java, Indonesia",71,2024-01-22T08:20:53.910000Z,JAGI,GE,HHZ,s,,,2024-01-22T08:20:30.810000Z,JAGI,GE,HHZ,p,,,23.1,True,BHZ,,Could not get 3 components for augmented channel HH at JAGI,,nan
gfz2024bnab,2024-01-22T08:19:59.490000Z,-8.234,112.454,144.7,4.61,mb,,"Java, Indonesia",71,2024-01-22T08:20:53.910000Z,JAGI,GE,HLZ,s,,,2024-01-22T08:20:30.810000Z,JAGI,GE,HLZ,p,,,23.1,True,BHZ,,Could not get 3 components for augmented channel HL at JAGI,,nan
gfz2024bnab,2024-01-22T08:19:59.490000Z,-8.234,112.454,144.7,4.61,mb,,"Java, Indonesia",71,2024-01-22T08:20:53.910000Z,JAGI,GE,SHZ,s,,,2024-01-22T08:20:30.810000Z,JAGI,GE,SHZ,p,,,23.1,True,BHZ,GE.JAGI.SH.gfz2024bnab.mseed,,"{'starttime': 1705911600.81, 'endtime': 1705911901.62, 'p_time': 1705911630.81, 's_time': 1705911653.91, 'channel_type': 'SH'}",GE.JAGI.SH.gfz2024bnab.npz
gfz2019vhta,2019-10-31T01:56:13.900000Z,-8.068,108.268,59.8,4.67,mb,,"Java, Indonesia",44,2019-10-31T01:56:41.600000Z,BBJI,GE,BLZ,s,,,2019-10-31T01:56:29.860000Z,BBJI,GE,BLZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,11.74,True,BHZ,GE.BBJI.BL.gfz2019vhta.mseed,,"{'starttime': 1572486959.86, 'endtime': 1572487260.67, 'p_time': 1572486989.86, 's_time': 1572487001.6, 'channel_type': 'BL'}",GE.BBJI.BL.gfz2019vhta.npz
gfz2019vhta,2019-10-31T01:56:13.900000Z,-8.068,108.268,59.8,4.67,mb,,"Java, Indonesia",44,2019-10-31T01:56:41.600000Z,BBJI,GE,HHZ,s,,,2019-10-31T01:56:29.860000Z,BBJI,GE,HHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,11.74,True,BHZ,,Could not get 3 components for augmented channel HH at BBJI,,nan
gfz2019vhta,2019-10-31T01:56:13.900000Z,-8.068,108.268,59.8,4.67,mb,,"Java, Indonesia",44,2019-10-31T01:56:41.600000Z,BBJI,GE,HLZ,s,,,2019-10-31T01:56:29.860000Z,BBJI,GE,HLZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,11.74,True,BHZ,,Could not get 3 components for augmented channel HL at BBJI,,nan
gfz2019vhta,2019-10-31T01:56:13.900000Z,-8.068,108.268,59.8,4.67,mb,,"Java, Indonesia",44,2019-10-31T01:56:41.600000Z,BBJI,GE,SHZ,s,,,2019-10-31T01:56:29.860000Z,BBJI,GE,SHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,11.74,True,BHZ,GE.BBJI.SH.gfz2019vhta.mseed,,"{'starttime': 1572486959.86, 'endtime': 1572487260.67, 'p_time': 1572486989.86, 's_time': 1572487001.6, 'channel_type': 'SH'}",GE.BBJI.SH.gfz2019vhta.npz
gfz2019velu,2019-10-29T06:45:31.460000Z,-0.082,123.177,154.5,4.91,mb,,"Minahassa Peninsula, Sulawesi",52,2019-10-29T06:46:14.290000Z,LUWI,GE,BLZ,s,,,2019-10-29T06:45:56.710000Z,LUWI,GE,BLZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.58,True,BHZ,GE.LUWI.BL.gfz2019velu.mseed,,"{'starttime': 1572331526.71, 'endtime': 1572331827.52, 'p_time': 1572331556.71, 's_time': 1572331574.29, 'channel_type': 'BL'}",GE.LUWI.BL.gfz2019velu.npz
gfz2019velu,2019-10-29T06:45:31.460000Z,-0.082,123.177,154.5,4.91,mb,,"Minahassa Peninsula, Sulawesi",52,2019-10-29T06:46:14.290000Z,LUWI,GE,HHZ,s,,,2019-10-29T06:45:56.710000Z,LUWI,GE,HHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.58,True,BHZ,,Could not get 3 components for augmented channel HH at LUWI,,nan
gfz2019velu,2019-10-29T06:45:31.460000Z,-0.082,123.177,154.5,4.91,mb,,"Minahassa Peninsula, Sulawesi",52,2019-10-29T06:46:14.290000Z,LUWI,GE,HLZ,s,,,2019-10-29T06:45:56.710000Z,LUWI,GE,HLZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.58,True,BHZ,,Could not get 3 components for augmented channel HL at LUWI,,nan
gfz2019velu,2019-10-29T06:45:31.460000Z,-0.082,123.177,154.5,4.91,mb,,"Minahassa Peninsula, Sulawesi",52,2019-10-29T06:46:14.290000Z,LUWI,GE,SHZ,s,,,2019-10-29T06:45:56.710000Z,LUWI,GE,SHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.58,True,BHZ,GE.LUWI.SH.gfz2019velu.mseed,,"{'starttime': 1572331526.71, 'endtime': 1572331827.52, 'p_time': 1572331556.71, 's_time': 1572331574.29, 'channel_type': 'SH'}",GE.LUWI.SH.gfz2019velu.npz
gfz2019usec,2019-10-22T13:13:50.030000Z,-9.519,118.236,76.8,4.62,mb,,"Sumbawa Region, Indonesia",30,2019-10-22T13:14:19.220000Z,PLAI,GE,BLZ,s,,,2019-10-22T13:14:07.010000Z,PLAI,GE,BLZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,12.21,True,BHZ,GE.PLAI.BL.gfz2019usec.mseed,,"{'starttime': 1571750017.01, 'endtime': 1571750317.82, 'p_time': 1571750047.01, 's_time': 1571750059.22, 'channel_type': 'BL'}",GE.PLAI.BL.gfz2019usec.npz
gfz2019usec,2019-10-22T13:13:50.030000Z,-9.519,118.236,76.8,4.62,mb,,"Sumbawa Region, Indonesia",30,2019-10-22T13:14:19.220000Z,PLAI,GE,HHZ,s,,,2019-10-22T13:14:07.010000Z,PLAI,GE,HHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,12.21,True,BHZ,,Could not get 3 components for augmented channel HH at PLAI,,nan
gfz2019usec,2019-10-22T13:13:50.030000Z,-9.519,118.236,76.8,4.62,mb,,"Sumbawa Region, Indonesia",30,2019-10-22T13:14:19.220000Z,PLAI,GE,HLZ,s,,,2019-10-22T13:14:07.010000Z,PLAI,GE,HLZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,12.21,True,BHZ,,Could not get 3 components for augmented channel HL at PLAI,,nan
gfz2019usec,2019-10-22T13:13:50.030000Z,-9.519,118.236,76.8,4.62,mb,,"Sumbawa Region, Indonesia",30,2019-10-22T13:14:19.220000Z,PLAI,GE,SHZ,s,,,2019-10-22T13:14:07.010000Z,PLAI,GE,SHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,12.21,True,BHZ,GE.PLAI.SH.gfz2019usec.mseed,,"{'starttime': 1571750017.01, 'endtime': 1571750317.82, 'p_time': 1571750047.01, 's_time': 1571750059.22, 'channel_type': 'SH'}",GE.PLAI.SH.gfz2019usec.npz
gfz2019usec,2019-10-22T13:13:50.030000Z,-9.519,118.236,76.8,4.62,mb,,"Sumbawa Region, Indonesia",30,2019-10-22T13:14:19.220000Z,PLAI,GE,SLZ,s,,,2019-10-22T13:14:07.010000Z,PLAI,GE,SLZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,12.21,True,BHZ,GE.PLAI.SL.gfz2019usec.mseed,,"{'starttime': 1571750017.01, 'endtime': 1571750317.82, 'p_time': 1571750047.01, 's_time': 1571750059.22, 'channel_type': 'SL'}",GE.PLAI.SL.gfz2019usec.npz
